artifact_type,evidence_class,performance_evidence,audited_measurement,ranking_evidence,base_case_id,base_case_name,profile,profile_note,route_factor,route_distance_km,payload_fraction,payload_mass_kg,reserve_duration_min,cruise_lift_to_drag_ratio,propulsion_efficiency,thermal_availability,usable_depth_of_discharge,end_of_life_state_of_health,maximum_battery_mass_fraction,pack_specific_energy_Wh_kg,pack_specific_power_W_kg,maximum_continuous_c_rate,required_pack_specific_energy_Wh_kg,required_energy_status,feasible,converged,limiting_constraint,battery_mass_kg,battery_mass_fraction,takeoff_mass_kg,nominal_battery_energy_Wh,peak_electrical_power_W,infeasibility_reasons
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1500.0,1300.0,3.0,1653.172,bounded,False,True,energy,32313.308111636594,0.4319192524332516,74813.3081116366,48469962.16745489,19038922.18175255,required takeoff mass exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,300.0,700.0,1.5,,above_search_bound,False,False,energy,1477804.1343283274,0.9680336251536021,1526604.1343283274,2185751984.616008,474215604.64490646,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,500.0,700.0,1.5,,above_search_bound,False,False,energy,3961125.8249709867,0.9878301988290885,4009925.8249709867,5736541053.076506,1245132487.4729037,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,700.0,700.0,1.5,,above_search_bound,False,False,energy,4248851.422405189,0.9886449608859416,4297651.422405189,6147946836.682914,1334453384.36661,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1000.0,700.0,1.5,,above_search_bound,False,False,energy,5456332.377398765,0.9911355446782083,5505132.377398765,7874469095.768833,1709301096.3667905,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1500.0,700.0,1.5,,above_search_bound,False,False,energy,1027385.8612043688,0.9546546728040196,1076185.8612043688,1541406724.5790443,334320885.5401022,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,300.0,900.0,2.0,,above_search_bound,False,False,energy,2712955.979586443,0.9823300826138494,2761755.979586443,2585706860.729485,770599060.6115966,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,500.0,900.0,2.0,,above_search_bound,False,False,energy,3973198.2815285297,0.9878667277845147,4021998.2815285297,3764602357.85725,1122101318.0537448,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,700.0,900.0,2.0,,above_search_bound,False,False,energy,6010502.760001136,0.9919462680884441,6059302.760001136,5670401799.955297,1690338967.414151,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1000.0,900.0,2.0,,above_search_bound,False,False,energy,740536.4753134181,0.9381759217694543,789336.4753134181,740571447.4899368,220449140.94500086,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1500.0,900.0,2.0,,above_search_bound,False,True,energy,84790.28231399767,0.6347039683223522,133590.28231399768,127185423.4709965,37560519.64530118,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,300.0,1300.0,3.0,2144.445,bounded,False,False,energy,4773183.948920877,0.9898796842716739,4821983.948920877,3014879332.404744,1208090260.758913,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,500.0,1300.0,3.0,2144.445,bounded,False,False,energy,5928258.404811677,0.9918354486948437,5977058.404811677,3736661620.5889297,1497408452.8255866,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,700.0,1300.0,3.0,2144.445,bounded,False,False,energy,428834.17492344993,0.8978297564075662,477634.17492344993,300184198.276968,119935700.75449628,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1000.0,1300.0,3.0,2144.445,bounded,False,True,energy,85878.46402152906,0.6376555052469334,134678.46402152907,85878464.02152906,34033693.183367535,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,0.6,10800.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1500.0,1300.0,3.0,2144.445,bounded,False,True,energy,36811.820116924006,0.42998525281495487,85611.820116924,55217730.175386004,21743687.97124196,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,300.0,700.0,1.5,,above_search_bound,False,False,energy,1687054.302075257,0.9678724868563606,1743054.302075257,2495244263.6059847,541409915.0863689,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,500.0,700.0,1.5,,above_search_bound,False,False,energy,4522002.75317,0.9877675914543251,4578002.75317,6548808490.796854,1421485030.2561758,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,700.0,700.0,1.5,,above_search_bound,False,False,energy,4850468.95223715,0.9885864966139313,4906468.95223715,7018467413.118985,1523453349.243345,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1000.0,700.0,1.5,,above_search_bound,False,False,energy,5092833.565908984,0.9891237502080505,5148833.565908984,7365013583.13407,1598692482.853679,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.0,3000.0,1.0,18000.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1500.0,700.0,1.5,,above_search_bound,False,False,energy,1172858.903811296,0.9544292678139724,1228858.903811296,1759662722.2393887,381706756.71711856,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,300.0,900.0,2.0,,above_search_bound,False,False,energy,3094679.622707022,0.9822260570080161,3150679.622707022,2949526049.225863,879076246.5613427,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,500.0,900.0,2.0,,above_search_bound,False,False,energy,4532243.004066449,0.9877948923040109,4588243.004066449,4294296808.3955336,1280036262.7306993,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,700.0,900.0,2.0,,above_search_bound,False,False,energy,5835747.965792471,0.9904951806619807,5891747.965792471,5513662423.6382475,1643605185.8875039,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1000.0,900.0,2.0,,above_search_bound,False,False,energy,844732.8881366735,0.9378284053601662,900732.8881366735,844772781.0368342,251518055.92470336,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.0,3000.0,1.0,18000.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1500.0,900.0,2.0,,above_search_bound,False,True,energy,96720.61060154154,0.6333173382464545,152720.61060154153,145080915.9023123,42896281.80825112,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,300.0,1300.0,3.0,,above_search_bound,False,False,energy,3489288.8671170115,0.984204390079633,3545288.8671170115,2217098814.656883,888309045.7868897,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,500.0,1300.0,3.0,,above_search_bound,False,False,energy,5973518.260904964,0.9907123591675473,6029518.260904964,3769442706.497046,1510548376.9608514,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,700.0,1300.0,3.0,,above_search_bound,False,False,energy,488725.3629182153,0.8971959012519711,544725.3629182153,342108068.395932,136740405.58837485,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1000.0,1300.0,3.0,,above_search_bound,False,True,energy,97872.2917856834,0.6360618318599037,153872.2917856834,97872291.7856834,38841282.14958323,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.0,3000.0,1.0,18000.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1500.0,1300.0,3.0,,above_search_bound,False,True,energy,41952.97669439532,0.4282971085736875,97952.97669439533,62929465.04159298,24834848.873515557,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,300.0,700.0,1.5,,above_search_bound,False,False,energy,2396299.697780715,0.9825733945929735,2438799.697780715,4522076952.077195,757395574.0206238,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,500.0,700.0,1.5,,above_search_bound,False,False,energy,4327285.152202346,0.99027412137675,4369785.152202346,8099702494.150961,1356846419.6030521,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,700.0,700.0,1.5,,above_search_bound,False,False,energy,4715381.048136152,0.9910674521767103,4757881.048136152,8818745605.991829,1477326049.5515187,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1000.0,700.0,1.5,,above_search_bound,False,False,energy,4704835.072540366,0.9910476089531094,4747335.072540366,8799206592.079954,1474052180.2564864,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,0.25,4500.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1500.0,700.0,1.5,,above_search_bound,False,False,energy,5631506.44321885,0.992509701843784,5674006.44321885,10516093250.783888,1761725987.1504,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,300.0,900.0,2.0,,above_search_bound,False,False,energy,2414841.183739878,0.9827048843354677,2457341.183739878,3013490346.500198,685692778.8799305,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,500.0,900.0,2.0,,above_search_bound,False,False,energy,3362907.2879610797,0.9875198481690435,3405407.2879610797,4175063208.596306,950123972.2501158,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,700.0,900.0,2.0,,above_search_bound,False,False,energy,4668731.638758266,0.9909790043753396,4711231.638758266,5774962331.44943,1314339811.0779347,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1000.0,900.0,2.0,,above_search_bound,False,False,energy,5734636.420598949,0.9926434141578409,5777136.420598949,7080911423.661392,1611638145.2617667,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,0.25,4500.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1500.0,900.0,2.0,,above_search_bound,False,True,energy,199496.35598551077,0.8243775207815748,241996.35598551077,299244533.9782662,67796749.51675677,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,300.0,1300.0,3.0,2177.111,bounded,False,False,energy,3003363.159408283,0.9860466482649679,3045863.159408283,2513804158.1459746,763214994.8458403,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,500.0,1300.0,3.0,2177.111,bounded,False,False,energy,4313945.262034893,0.9902443397211083,4356445.262034893,3594526384.7696342,1091484088.282288,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,700.0,1300.0,3.0,2177.111,bounded,False,False,energy,6128979.07990216,0.9931134822868631,6171479.07990216,5091225740.812656,1546106125.8895977,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1000.0,1300.0,3.0,2177.111,bounded,False,True,energy,212065.70207729976,0.8330489942156672,254565.70207729976,212065702.07729977,64062541.34069802,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,optimistic,favorable aircraft and pack-operation assumptions,1.35,4050.0,0.25,4500.0,33.75,20.16,0.9152,0.98,0.88,0.9,0.5,1500.0,1300.0,3.0,2177.111,bounded,False,True,energy,55070.171635116654,0.5644160578200341,97570.17163511665,82605257.45267498,24738965.17480868,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,300.0,700.0,1.5,,above_search_bound,False,False,energy,2735983.2266446524,0.9824761943647591,2784783.2266446524,5163096545.034816,864801934.0530978,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,500.0,700.0,1.5,,above_search_bound,False,False,energy,2060008.9323224882,0.9768589751057933,2108808.932322488,3910687887.261359,654953972.021309,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,700.0,700.0,1.5,,above_search_bound,False,False,energy,2915804.5655829506,0.9835391200005104,2964604.5655829506,5496259808.239327,920625272.0453634,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1000.0,700.0,1.5,,above_search_bound,False,False,energy,3733072.603602781,0.9870963395346763,3781872.603602781,7010449881.937223,1174336150.7765644,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,conservative,higher reserve and degradation penalty,1.35,4050.0,0.6,10800.0,60.75,16.2,0.8448,0.88,0.72,0.78,0.36,1500.0,700.0,1.5,,above_search_bound,False,False,energy,5725265.100246763,0.9915484153446912,5774065.100246763,10701476525.56152,1792787974.9172575,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,300.0,900.0,2.0,,above_search_bound,False,False,energy,2754848.9783942737,0.9825941120389653,2803648.9783942737,3437787486.1319747,782283705.4051266,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,500.0,900.0,2.0,,above_search_bound,False,False,energy,3836402.0661294833,0.9874395207329292,3885202.0661294833,4762908920.213274,1083946608.877416,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,700.0,900.0,2.0,,above_search_bound,False,False,energy,5326085.488367946,0.990920736803489,5374885.488367946,6588072617.852364,1499443759.6904247,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1000.0,900.0,2.0,,above_search_bound,False,False,energy,5851871.185515809,0.991729754384588,5900671.185515809,7232266513.579643,1646094018.2902668,battery-mass closure did not converge; energy-mass feedback may be divergent; required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
aviation_requirement_grid_row,simulation_estimate,False,False,False,mission.single_aisle_stress,Single-aisle long-range stress study,baseline,registered mission assumptions,1.35,4050.0,0.6,10800.0,45.0,18.0,0.88,0.95,0.8,0.82,0.42,1500.0,900.0,2.0,,above_search_bound,False,True,energy,227585.29056926366,0.8234348872203442,276385.2905692636,341377935.8538955,77388386.94414392,required takeoff mass exceeds the configured maximum; required battery fraction exceeds the configured maximum
